시도,시군구,시설명,주소,전화번호,홈페이지,카테고리,latitude,longitude
서울,관악구,관악정,서울 관악구 관악로12길 16,02-8770-5151,,스포츠,37.47795790000001,126.9532517
서울,중구,충무아트홀 스포츠센터 골프연습장,서울 중구 퇴계로 387,02-2280-8411,,스포츠,37.5660139,127.0148131
서울,중구,손기정문화체육센터 골프연습장,서울 중구 손기정로 101-4,02-2280-8390,http://e-junggu.or.kr/?code=20&amp;subp=1010_1,스포츠,37.5556652,126.9645497
서울,광진구,광진문화예술회관,서울 광진구 능동로 76,02-2049-4570,http://gjart.gwangjin.or.kr/,스포츠,37.53735289999999,127.0705248
서울,광진구,광진구민체육센터,서울 광진구 구천면로 14,02-2049-4800,http://gumin.gwangjin.or.kr/,스포츠,37.5461603,127.1065423
서울,동대문구,이문체육문화센터 골프연습장,서울 동대문구 한천로58길 81-49,,,스포츠,37.6022252,127.0686956
서울,성북구,북악골프연습장,서울 성북구 북악산로 537-14,02-919-4040,http://www.gongdan.go.kr,스포츠,37.6025709,126.9980322
서울,성북구,성북종합레포츠타운,서울 성북구 한천로58길 307,02-6917-1100,http://www.gongdan.go.kr,스포츠,37.6101671,127.0699682
서울,강북구,강북오동골프클럽,서울 강북구 오현로 117,02-944-2951,,스포츠,37.6225862,127.0362994
서울,은평구,골프존파크 진관뉴타운점,서울 은평구 진관3로 37 에코테라스 2층,02-387-0753,http://www.golfzonpark.com/,스포츠,37.6380346,126.9191745
서울,마포구,골프존파크 노고산 신촌역점,서울 마포구 백범로 8 우정마샹스 오피스텔 지하3층,02-717-0759,,스포츠,37.5539635,126.9367116
서울,금천구,골프존파크 독산그린힐골프점,서울 금천구 시흥대로 414 세울빌딩 지하1층,02-861-0753,http://www.golfzonpark.com,스포츠,37.4705144,126.8985388
서울,서초구,언남문화체육센터 골프연습장,서울 서초구 동산로13길 35,02-577-7718,,스포츠,37.47258679999999,127.042718
서울,강남구,강남스포츠문화센터 골프연습장,서울 강남구 밤고개로1길 52,02-2176-0801,,스포츠,37.4889672,127.1052745
서울,송파구,올림픽골프교실,서울 송파구 올림픽로 424 올림픽공원내,02-410-1282,,스포츠,37.5206868,127.1214941
서울,송파구,송파구체육문화회관 골프연습장,서울 송파구 양산로 15,02-402-3291,http://www.esongpa.or.kr,스포츠,37.4907894,127.1428706
서울,노원구,태릉국제스케이트장,서울 노원구 화랑로 727,02-970-0501,https://icerink.sports.or.kr/,스포츠,37.6335672,127.0967967
서울,노원구,태릉선수촌 실내빙상장,서울 노원구 화랑로 727,02-970-0501,,스포츠,37.6335672,127.0967967
서울,양천구,목동종합운동장 목동아이스링크,서울 양천구 안양천로 939,02-2649-8454,http://www.mdicerink.com,스포츠,37.5305809,126.8810483
